idx,t_s,ax_mg,ay_mg,az_mg,phase
582,9.0938,36,129,957,0
583,9.1094,47,133,1043,0
584,9.1250,57,128,1008,0
585,9.1406,44,118,884,0
586,9.1562,30,117,956,0
587,9.1719,36,114,984,0
588,9.1875,45,126,1010,0
589,9.2031,53,137,932,0
590,9.2188,38,132,944,0
591,9.2344,35,128,954,0
592,9.2500,52,145,947,0
593,9.2656,58,145,989,0
594,9.2812,42,115,997,0
595,9.2969,33,117,953,0
596,9.3125,55,150,895,0
597,9.3281,56,139,983,0
598,9.3438,55,126,1016,0
599,9.3594,39,134,995,0
600,9.3750,52,114,961,0
601,9.3906,42,112,953,0
602,9.4062,43,136,966,0
603,9.4219,29,142,982,0
604,9.4375,19,130,913,0
605,9.4531,43,125,996,0
606,9.4688,59,139,951,0
607,9.4844,67,133,926,0
608,9.5000,47,130,1026,0
609,9.5156,40,129,986,0
610,9.5312,48,130,964,0
611,9.5469,58,133,977,0
612,9.5625,45,133,975,0
613,9.5781,41,139,949,0
614,9.5938,35,121,928,0
615,9.6094,60,112,927,0
616,9.6250,48,111,911,0
617,9.6406,41,110,926,0
618,9.6562,22,135,1014,0
619,9.6719,49,147,985,0
620,9.6875,50,130,950,0
621,9.7031,32,121,1000,0
622,9.7188,16,138,956,0
623,9.7344,40,137,933,0
624,9.7500,40,117,946,0
625,9.7656,37,118,968,0
626,9.7812,30,130,972,0
627,9.7969,43,146,1027,0
628,9.8125,43,128,1010,0
629,9.8281,36,119,971,0
630,9.8438,31,126,949,0
631,9.8594,40,141,971,0
632,9.8750,44,126,927,0
633,9.8906,38,126,952,0
634,9.9062,34,129,968,0
635,9.9219,41,122,986,0
636,9.9375,39,136,977,0
637,9.9531,55,128,1018,0
638,9.9688,37,125,1004,0
639,9.9844,42,126,970,0
640,10.0000,38,127,975,0
641,10.0156,43,126,935,0
642,10.0312,39,118,952,0
643,10.0469,32,126,988,0
644,10.0625,40,131,940,0
645,10.0781,41,129,951,0
646,10.0938,41,119,1002,0
647,10.1094,25,127,986,0
648,10.1250,35,125,997,0
649,10.1406,40,142,946,0
650,10.1562,34,133,934,0
651,10.1719,42,124,945,0
652,10.1875,54,128,975,0
653,10.2031,37,126,993,0
654,10.2188,39,114,959,0
655,10.2344,42,129,989,0
656,10.2500,42,126,958,0
657,10.2656,29,126,984,0
